Raw Weather Data for La Canada Flintridge, CA
	Maximum Wind Gust
Date	(knots)	Station Used
2015-04-05	15.0	MOUNT WILSON
2015-04-06	15.0	MOUNT WILSON
2015-04-07	14.0	MOUNT WILSON
2015-04-09	15.0	MOUNT WILSON
2015-04-10	13.0	MOUNT WILSON
2015-04-11	11.0	MOUNT WILSON
2015-04-12	13.0	MOUNT WILSON
2015-04-13	12.0	MOUNT WILSON
2015-04-14	9.0	MOUNT WILSON
2015-04-15	17.0	MOUNT WILSON
2015-04-16	14.0	MOUNT WILSON
2015-04-17	17.0	MOUNT WILSON
2015-04-18	15.0	MOUNT WILSON
2015-04-19	21.0	MOUNT WILSON
2015-04-23	9.0	MOUNT WILSON
2015-04-25	19.0	MOUNT WILSON
2015-04-26	18.0	MOUNT WILSON
2015-04-27	14.0	MOUNT WILSON
2015-04-28	15.0	MOUNT WILSON
2015-04-29	15.0	MOUNT WILSON
2015-05-01	15.0	MOUNT WILSON
2015-05-02	14.0	MOUNT WILSON
2015-05-03	20.0	MOUNT WILSON
2015-05-05	15.0	MOUNT WILSON
2015-05-06	12.0	MOUNT WILSON
2015-05-07	25.0	MOUNT WILSON
2015-05-08	24.0	MOUNT WILSON
2015-05-09	17.0	MOUNT WILSON
2015-05-10	11.0	MOUNT WILSON
2015-05-11	13.0	MOUNT WILSON
2015-05-12	14.0	MOUNT WILSON
2015-05-13	15.0	MOUNT WILSON
2015-05-16	14.0	BURBANK-GLENDALE-PAS
2015-05-19	19.0	BURBANK-GLENDALE-PAS
2015-05-20	15.0	BURBANK-GLENDALE-PAS
2015-05-22	15.0	BURBANK-GLENDALE-PAS
2015-05-23	14.0	BURBANK-GLENDALE-PAS
2015-05-24	17.0	BURBANK-GLENDALE-PAS
2015-05-29	20.0	BURBANK-GLENDALE-PAS
2015-05-30	15.0	BURBANK-GLENDALE-PAS
2015-05-31	15.0	BURBANK-GLENDALE-PAS
2015-06-02	19.0	BURBANK-GLENDALE-PAS
2015-06-05	19.0	BURBANK-GLENDALE-PAS
2015-06-06	14.0	BURBANK-GLENDALE-PAS
2015-06-09	21.0	BURBANK-GLENDALE-PAS
2015-06-12	14.0	BURBANK-GLENDALE-PAS
2015-06-13	14.0	BURBANK-GLENDALE-PAS
2015-06-15	18.0	BURBANK-GLENDALE-PAS
2015-06-17	22.0	BURBANK-GLENDALE-PAS
2015-06-23	15.0	BURBANK-GLENDALE-PAS
2015-07-01	19.0	BURBANK-GLENDALE-PAS
2015-07-02	19.0	BURBANK-GLENDALE-PAS
2015-07-03	15.0	BURBANK-GLENDALE-PAS
2015-07-04	15.0	BURBANK-GLENDALE-PAS
2015-07-05	15.0	BURBANK-GLENDALE-PAS
2015-07-10	15.0	BURBANK-GLENDALE-PAS
2015-07-13	15.0	BURBANK-GLENDALE-PAS
2015-07-14	14.0	BURBANK-GLENDALE-PAS
2015-07-15	15.0	BURBANK-GLENDALE-PAS
2015-07-19	14.0	BURBANK-GLENDALE-PAS
2015-07-20	15.0	BURBANK-GLENDALE-PAS
2015-07-21	14.0	BURBANK-GLENDALE-PAS
2015-07-25	15.0	BURBANK-GLENDALE-PAS
2015-07-26	15.0	BURBANK-GLENDALE-PAS
2015-07-28	14.0	BURBANK-GLENDALE-PAS
2015-08-04	17.0	BURBANK-GLENDALE-PAS
2015-08-06	15.0	BURBANK-GLENDALE-PAS
2015-08-07	15.0	BURBANK-GLENDALE-PAS
2015-08-11	15.0	BURBANK-GLENDALE-PAS
2015-08-17	18.0	BURBANK-GLENDALE-PAS
2015-08-18	15.0	BURBANK-GLENDALE-PAS
2015-08-19	14.0	BURBANK-GLENDALE-PAS
2015-08-20	15.0	BURBANK-GLENDALE-PAS
2015-08-25	19.0	BURBANK-GLENDALE-PAS
2015-08-27	15.0	BURBANK-GLENDALE-PAS
2015-08-30	15.0	BURBANK-GLENDALE-PAS
2015-08-31	14.0	BURBANK-GLENDALE-PAS
2015-09-03	15.0	BURBANK-GLENDALE-PAS
2015-09-04	15.0	BURBANK-GLENDALE-PAS
2015-09-07	15.0	BURBANK-GLENDALE-PAS
2015-09-14	15.0	BURBANK-GLENDALE-PAS
2015-09-15	18.0	BURBANK-GLENDALE-PAS
2015-09-16	14.0	BURBANK-GLENDALE-PAS
2015-09-21	22.0	BURBANK-GLENDALE-PAS
2015-09-22	15.0	BURBANK-GLENDALE-PAS
2015-10-01	15.0	BURBANK-GLENDALE-PAS
2015-10-02	15.0	BURBANK-GLENDALE-PAS
2015-10-03	14.0	BURBANK-GLENDALE-PAS
2015-10-04	22.0	BURBANK-GLENDALE-PAS
2015-10-05	14.0	BURBANK-GLENDALE-PAS
2015-10-13	22.0	BURBANK-GLENDALE-PAS
2015-10-19	14.0	BURBANK-GLENDALE-PAS
2015-10-20	17.0	BURBANK-GLENDALE-PAS
2015-10-29	27.0	BURBANK-GLENDALE-PAS
2015-10-30	22.0	BURBANK-GLENDALE-PAS
2015-11-02	14.0	BURBANK-GLENDALE-PAS
2015-11-03	24.0	BURBANK-GLENDALE-PAS
2015-11-04	14.0	BURBANK-GLENDALE-PAS
2015-11-06	15.0	BURBANK-GLENDALE-PAS
2015-11-10	20.0	BURBANK-GLENDALE-PAS
2015-11-11	20.0	BURBANK-GLENDALE-PAS
2015-11-15	21.0	BURBANK-GLENDALE-PAS
2015-11-16	27.0	BURBANK-GLENDALE-PAS
2015-11-17	25.0	BURBANK-GLENDALE-PAS
2015-11-26	15.0	BURBANK-GLENDALE-PAS
2015-12-11	27.0	BURBANK-GLENDALE-PAS
2015-12-12	28.0	BURBANK-GLENDALE-PAS
2015-12-13	15.0	BURBANK-GLENDALE-PAS
2015-12-14	27.0	BURBANK-GLENDALE-PAS
2015-12-15	25.0	BURBANK-GLENDALE-PAS
2015-12-19	14.0	BURBANK-GLENDALE-PAS
2015-12-23	19.0	BURBANK-GLENDALE-PAS
2015-12-24	17.0	BURBANK-GLENDALE-PAS
2015-12-25	24.0	BURBANK-GLENDALE-PAS
2015-12-26	34.0	BURBANK-GLENDALE-PAS
2015-12-27	25.0	BURBANK-GLENDALE-PAS
2015-12-29	22.0	BURBANK-GLENDALE-PAS
2016-01-05	28.0	BURBANK-GLENDALE-PAS
2016-01-06	29.9	BURBANK-GLENDALE-PAS
2016-01-07	21.0	BURBANK-GLENDALE-PAS
2016-01-24	19.0	BURBANK-GLENDALE-PAS
2016-01-25	14.0	BURBANK-GLENDALE-PAS
2016-01-31	31.1	BURBANK-GLENDALE-PAS
2016-02-01	33.0	BURBANK-GLENDALE-PAS
2016-02-02	22.0	BURBANK-GLENDALE-PAS
2016-02-07	14.0	BURBANK-GLENDALE-PAS
2016-02-15	20.0	BURBANK-GLENDALE-PAS
2016-02-17	18.1	BURBANK-GLENDALE-PAS
2016-02-18	17.1	BURBANK-GLENDALE-PAS
2016-02-22	21.0	BURBANK-GLENDALE-PAS
2016-02-27	14.0	BURBANK-GLENDALE-PAS
2016-03-06	22.0	BURBANK-GLENDALE-PAS
2016-03-07	24.1	BURBANK-GLENDALE-PAS
2016-03-09	17.1	BURBANK-GLENDALE-PAS
2016-03-11	27.0	BURBANK-GLENDALE-PAS
2016-03-12	15.9	BURBANK-GLENDALE-PAS
2016-03-15	22.0	BURBANK-GLENDALE-PAS
2016-03-16	22.0	BURBANK-GLENDALE-PAS
2016-03-22	29.9	BURBANK-GLENDALE-PAS
2016-03-23	26.0	BURBANK-GLENDALE-PAS
2016-03-25	15.9	BURBANK-GLENDALE-PAS
2016-03-28	19.0	BURBANK-GLENDALE-PAS
2016-03-29	20.0	BURBANK-GLENDALE-PAS
2016-03-31	21.0	BURBANK-GLENDALE-PAS
2016-04-02	17.1	BURBANK-GLENDALE-PAS
2016-04-03	14.0	BURBANK-GLENDALE-PAS
2016-04-04	17.1	BURBANK-GLENDALE-PAS
2016-04-07	20.0	BURBANK-GLENDALE-PAS
2016-04-09	15.9	BURBANK-GLENDALE-PAS
2016-04-14	15.0	BURBANK-GLENDALE-PAS
2016-04-15	35.9	BURBANK-GLENDALE-PAS
2016-04-16	24.1	BURBANK-GLENDALE-PAS
2016-04-20	15.9	BURBANK-GLENDALE-PAS
2016-04-22	17.1	BURBANK-GLENDALE-PAS
2016-04-23	18.1	BURBANK-GLENDALE-PAS
2016-04-24	20.0	BURBANK-GLENDALE-PAS
2016-04-25	21.0	BURBANK-GLENDALE-PAS
2016-04-26	31.1	BURBANK-GLENDALE-PAS
2016-04-27	15.9	BURBANK-GLENDALE-PAS
2016-04-28	14.0	BURBANK-GLENDALE-PAS
2016-04-30	14.0	BURBANK-GLENDALE-PAS
2016-05-01	15.0	BURBANK-GLENDALE-PAS
2016-05-05	15.0	BURBANK-GLENDALE-PAS
2016-05-06	22.0	BURBANK-GLENDALE-PAS
2016-05-08	14.0	BURBANK-GLENDALE-PAS
2016-05-13	15.9	BURBANK-GLENDALE-PAS
2016-05-14	15.9	BURBANK-GLENDALE-PAS
2016-05-16	15.0	BURBANK-GLENDALE-PAS
2016-05-19	14.0	BURBANK-GLENDALE-PAS
2016-05-20	21.0	BURBANK-GLENDALE-PAS
2016-05-21	20.0	BURBANK-GLENDALE-PAS
2016-05-22	15.9	BURBANK-GLENDALE-PAS
2016-05-23	17.1	BURBANK-GLENDALE-PAS
2016-05-24	15.9	BURBANK-GLENDALE-PAS
2016-05-26	15.0	BURBANK-GLENDALE-PAS
2016-05-28	14.0	BURBANK-GLENDALE-PAS
2016-05-29	15.9	BURBANK-GLENDALE-PAS
2016-05-31	15.0	BURBANK-GLENDALE-PAS
2016-06-03	14.0	BURBANK-GLENDALE-PAS
2016-06-04	17.1	BURBANK-GLENDALE-PAS
2016-06-05	17.1	BURBANK-GLENDALE-PAS
2016-06-06	15.0	BURBANK-GLENDALE-PAS
2016-06-09	17.1	BURBANK-GLENDALE-PAS
2016-06-10	15.0	BURBANK-GLENDALE-PAS
2016-06-13	15.0	BURBANK-GLENDALE-PAS
2016-06-15	18.1	BURBANK-GLENDALE-PAS
2016-06-16	15.0	BURBANK-GLENDALE-PAS
2016-06-20	15.9	BURBANK-GLENDALE-PAS
2016-06-21	19.0	BURBANK-GLENDALE-PAS
2016-06-23	15.0	BURBANK-GLENDALE-PAS
2016-06-27	15.9	BURBANK-GLENDALE-PAS
2016-06-29	15.0	BURBANK-GLENDALE-PAS
2016-06-30	15.0	BURBANK-GLENDALE-PAS
2016-07-01	15.9	BURBANK-GLENDALE-PAS
2016-07-03	15.0	BURBANK-GLENDALE-PAS
2016-07-05	14.0	BURBANK-GLENDALE-PAS
2016-07-06	15.9	BURBANK-GLENDALE-PAS
2016-07-08	19.0	BURBANK-GLENDALE-PAS
2016-07-10	15.0	BURBANK-GLENDALE-PAS
2016-07-11	17.1	BURBANK-GLENDALE-PAS
2016-07-24	17.1	BURBANK-GLENDALE-PAS
2016-07-27	17.1	BURBANK-GLENDALE-PAS
2016-07-31	18.1	BURBANK-GLENDALE-PAS
2016-08-01	15.9	BURBANK-GLENDALE-PAS
2016-08-03	15.0	BURBANK-GLENDALE-PAS
2016-08-05	19.0	BURBANK-GLENDALE-PAS
2016-08-07	17.1	BURBANK-GLENDALE-PAS
2016-08-09	15.9	BURBANK-GLENDALE-PAS
2016-08-11	14.0	BURBANK-GLENDALE-PAS
2016-08-30	15.9	BURBANK-GLENDALE-PAS
2016-08-31	17.1	BURBANK-GLENDALE-PAS
2016-09-08	19.0	BURBANK-GLENDALE-PAS
2016-09-12	15.0	BURBANK-GLENDALE-PAS
2016-09-13	15.0	BURBANK-GLENDALE-PAS
2016-09-15	14.0	BURBANK-GLENDALE-PAS
2016-09-19	17.1	BURBANK-GLENDALE-PAS
2016-09-20	15.0	BURBANK-GLENDALE-PAS
2016-09-23	26.0	BURBANK-GLENDALE-PAS
2016-09-26	20.0	BURBANK-GLENDALE-PAS
2016-09-27	22.9	BURBANK-GLENDALE-PAS
2016-10-03	17.1	BURBANK-GLENDALE-PAS
2016-10-23	22.9	BURBANK-GLENDALE-PAS
2016-11-02	21.0	BURBANK-GLENDALE-PAS
2016-11-03	26.0	BURBANK-GLENDALE-PAS
2016-11-17	22.0	BURBANK-GLENDALE-PAS
2016-11-20	18.1	BURBANK-GLENDALE-PAS
2016-11-23	25.1	BURBANK-GLENDALE-PAS
2016-11-24	24.1	BURBANK-GLENDALE-PAS
2016-11-26	22.0	BURBANK-GLENDALE-PAS
2016-11-27	22.9	BURBANK-GLENDALE-PAS
2016-11-28	15.9	BURBANK-GLENDALE-PAS
2016-12-02	33.0	BURBANK-GLENDALE-PAS
2016-12-03	25.1	BURBANK-GLENDALE-PAS
2016-12-16	24.1	BURBANK-GLENDALE-PAS
2016-12-17	24.1	BURBANK-GLENDALE-PAS
2016-12-23	22.9	BURBANK-GLENDALE-PAS
2016-12-24	28.9	BURBANK-GLENDALE-PAS
2016-12-25	14.0	BURBANK-GLENDALE-PAS
2017-01-11	18.1	BURBANK-GLENDALE-PAS
2017-01-14	22.9	BURBANK-GLENDALE-PAS
2017-01-20	26.0	BURBANK-GLENDALE-PAS
2017-01-22	29.9	BURBANK-GLENDALE-PAS
2017-01-23	17.1	BURBANK-GLENDALE-PAS
2017-01-27	36.9	BURBANK-GLENDALE-PAS
2017-01-28	29.9	BURBANK-GLENDALE-PAS
2017-02-06	22.9	BURBANK-GLENDALE-PAS
2017-02-08	14.0	BURBANK-GLENDALE-PAS
2017-02-12	28.9	BURBANK-GLENDALE-PAS
2017-02-17	35.0	BURBANK-GLENDALE-PAS
2017-02-18	33.0	BURBANK-GLENDALE-PAS
2017-02-20	20.0	BURBANK-GLENDALE-PAS
2017-02-23	26.0	BURBANK-GLENDALE-PAS
2017-02-26	17.1	BURBANK-GLENDALE-PAS
2017-02-27	15.9	BURBANK-GLENDALE-PAS
2017-03-03	15.0	BURBANK-GLENDALE-PAS
2017-03-05	19.0	BURBANK-GLENDALE-PAS
2017-03-06	21.0	BURBANK-GLENDALE-PAS
2017-03-21	17.1	BURBANK-GLENDALE-PAS
2017-03-22	14.0	BURBANK-GLENDALE-PAS
2017-03-23	22.0	BURBANK-GLENDALE-PAS
2017-03-27	28.0	BURBANK-GLENDALE-PAS
2017-03-28	29.9	BURBANK-GLENDALE-PAS
2017-03-31	32.1	BURBANK-GLENDALE-PAS
2017-04-04	17.1	BURBANK-GLENDALE-PAS
2017-04-07	17.1	BURBANK-GLENDALE-PAS
2017-04-13	14.0	BURBANK-GLENDALE-PAS
2017-04-18	18.1	BURBANK-GLENDALE-PAS
2017-04-20	27.0	BURBANK-GLENDALE-PAS
2017-04-21	20.0	BURBANK-GLENDALE-PAS
2017-04-23	15.9	BURBANK-GLENDALE-PAS
2017-04-24	15.9	BURBANK-GLENDALE-PAS
2017-04-25	28.9	BURBANK-GLENDALE-PAS
2017-04-26	27.0	BURBANK-GLENDALE-PAS
2017-04-27	28.9	BURBANK-GLENDALE-PAS
2017-04-28	34.0	BURBANK-GLENDALE-PAS
2017-04-29	34.0	BURBANK-GLENDALE-PAS
2017-05-06	22.9	BURBANK-GLENDALE-PAS
2017-05-07	21.0	BURBANK-GLENDALE-PAS
2017-05-10	18.1	BURBANK-GLENDALE-PAS
2017-05-13	18.1	BURBANK-GLENDALE-PAS
2017-05-14	15.9	BURBANK-GLENDALE-PAS
2017-05-15	17.1	BURBANK-GLENDALE-PAS
2017-05-16	17.1	BURBANK-GLENDALE-PAS
2017-05-18	15.0	BURBANK-GLENDALE-PAS
2017-05-20	18.1	BURBANK-GLENDALE-PAS
2017-05-23	15.9	BURBANK-GLENDALE-PAS
2017-05-24	15.9	BURBANK-GLENDALE-PAS
2017-06-06	15.0	BURBANK-GLENDALE-PAS
2017-06-10	15.9	BURBANK-GLENDALE-PAS
2017-06-11	19.0	BURBANK-GLENDALE-PAS
2017-06-12	18.1	BURBANK-GLENDALE-PAS
2017-06-14	15.9	BURBANK-GLENDALE-PAS
2017-06-19	17.1	BURBANK-GLENDALE-PAS
2017-06-20	20.0	BURBANK-GLENDALE-PAS
2017-06-21	15.9	BURBANK-GLENDALE-PAS
2017-06-23	14.0	BURBANK-GLENDALE-PAS
2017-06-24	17.1	BURBANK-GLENDALE-PAS
2017-06-25	22.9	BURBANK-GLENDALE-PAS
2017-06-28	15.9	BURBANK-GLENDALE-PAS
2017-06-29	18.1	BURBANK-GLENDALE-PAS
2017-07-01	15.9	BURBANK-GLENDALE-PAS
2017-07-07	20.0	BURBANK-GLENDALE-PAS
2017-07-09	17.1	BURBANK-GLENDALE-PAS
2017-07-15	17.1	BURBANK-GLENDALE-PAS
2017-07-19	14.0	BURBANK-GLENDALE-PAS
2017-08-01	21.0	BURBANK-GLENDALE-PAS
2017-08-02	19.0	BURBANK-GLENDALE-PAS
2017-08-03	17.1	BURBANK-GLENDALE-PAS
2017-08-12	15.0	BURBANK-GLENDALE-PAS
2017-08-15	17.1	BURBANK-GLENDALE-PAS
2017-08-20	14.0	BURBANK-GLENDALE-PAS
2017-08-23	14.0	BURBANK-GLENDALE-PAS
2017-09-01	22.9	BURBANK-GLENDALE-PAS
2017-09-03	18.1	BURBANK-GLENDALE-PAS
2017-09-04	17.1	BURBANK-GLENDALE-PAS
2017-09-08	15.9	BURBANK-GLENDALE-PAS
2017-09-09	15.9	BURBANK-GLENDALE-PAS
2017-09-20	17.1	BURBANK-GLENDALE-PAS
2017-09-21	19.0	BURBANK-GLENDALE-PAS
2017-09-28	15.9	BURBANK-GLENDALE-PAS
2017-09-30	15.0	BURBANK-GLENDALE-PAS
2017-10-03	18.1	BURBANK-GLENDALE-PAS
2017-10-12	14.0	BURBANK-GLENDALE-PAS
2017-10-16	17.1	BURBANK-GLENDALE-PAS
2017-10-21	22.0	BURBANK-GLENDALE-PAS
2017-10-29	15.0	BURBANK-GLENDALE-PAS
2017-11-04	14.0	BURBANK-GLENDALE-PAS
2017-11-20	15.0	BURBANK-GLENDALE-PAS
2017-12-05	45.1	BURBANK-GLENDALE-PAS
2017-12-06	38.1	BURBANK-GLENDALE-PAS
2017-12-07	38.1	BURBANK-GLENDALE-PAS
2017-12-08	18.1	BURBANK-GLENDALE-PAS
2017-12-17	47.0	BURBANK-GLENDALE-PAS
2017-12-21	39.0	BURBANK-GLENDALE-PAS
2018-01-09	29.9	BURBANK-GLENDALE-PAS
2018-01-19	19.0	BURBANK-GLENDALE-PAS
2018-01-20	22.0	BURBANK-GLENDALE-PAS
2018-01-21	21.0	BURBANK-GLENDALE-PAS
2018-01-28	31.1	BURBANK-GLENDALE-PAS
2018-01-29	26.0	BURBANK-GLENDALE-PAS
2018-02-13	21.0	BURBANK-GLENDALE-PAS
2018-02-16	20.0	BURBANK-GLENDALE-PAS
2018-02-18	15.9	BURBANK-GLENDALE-PAS
2018-02-19	28.9	BURBANK-GLENDALE-PAS
2018-02-20	27.0	BURBANK-GLENDALE-PAS
2018-02-23	28.9	BURBANK-GLENDALE-PAS
2018-02-24	27.0	BURBANK-GLENDALE-PAS
2018-02-26	19.0	BURBANK-GLENDALE-PAS
2018-02-27	15.9	BURBANK-GLENDALE-PAS
2018-03-02	20.0	BURBANK-GLENDALE-PAS
2018-03-04	18.1	BURBANK-GLENDALE-PAS
2018-03-09	15.9	BURBANK-GLENDALE-PAS
2018-03-17	14.0	BURBANK-GLENDALE-PAS
2018-03-18	14.0	BURBANK-GLENDALE-PAS
2018-03-21	14.0	BURBANK-GLENDALE-PAS
2018-03-22	19.0	BURBANK-GLENDALE-PAS
2018-03-23	20.0	BURBANK-GLENDALE-PAS
2018-03-24	15.9	BURBANK-GLENDALE-PAS
2018-03-27	25.1	BURBANK-GLENDALE-PAS
2018-04-01	17.1	BURBANK-GLENDALE-PAS
2018-04-12	35.9	BURBANK-GLENDALE-PAS
2018-04-13	38.1	BURBANK-GLENDALE-PAS
2018-04-16	28.0	BURBANK-GLENDALE-PAS
2018-04-17	25.1	BURBANK-GLENDALE-PAS
2018-04-18	14.0	BURBANK-GLENDALE-PAS
2018-04-19	18.1	BURBANK-GLENDALE-PAS
2018-04-21	17.1	BURBANK-GLENDALE-PAS
2018-04-24	15.9	BURBANK-GLENDALE-PAS
2018-04-29	18.1	BURBANK-GLENDALE-PAS
2018-05-01	22.0	BURBANK-GLENDALE-PAS
2018-05-02	14.0	BURBANK-GLENDALE-PAS
2018-05-09	14.0	BURBANK-GLENDALE-PAS
2018-05-14	17.1	BURBANK-GLENDALE-PAS
2018-05-15	15.0	BURBANK-GLENDALE-PAS
2018-05-16	15.9	BURBANK-GLENDALE-PAS
2018-05-17	15.9	BURBANK-GLENDALE-PAS
2018-05-22	14.0	BURBANK-GLENDALE-PAS
2018-05-25	15.0	BURBANK-GLENDALE-PAS
2018-06-04	21.0	BURBANK-GLENDALE-PAS
2018-06-11	17.1	BURBANK-GLENDALE-PAS
2018-06-12	19.0	BURBANK-GLENDALE-PAS
2018-06-13	19.0	BURBANK-GLENDALE-PAS
2018-06-14	18.1	BURBANK-GLENDALE-PAS
2018-06-15	21.0	BURBANK-GLENDALE-PAS
2018-06-16	20.0	BURBANK-GLENDALE-PAS
2018-06-18	15.9	BURBANK-GLENDALE-PAS
2018-06-19	15.0	BURBANK-GLENDALE-PAS
2018-06-23	15.9	BURBANK-GLENDALE-PAS
2018-06-30	14.0	BURBANK-GLENDALE-PAS
2018-07-03	14.0	BURBANK-GLENDALE-PAS
2018-07-07	24.1	BURBANK-GLENDALE-PAS
2018-07-08	15.9	BURBANK-GLENDALE-PAS
2018-07-09	15.0	BURBANK-GLENDALE-PAS
2018-07-13	17.1	BURBANK-GLENDALE-PAS
2018-07-16	15.0	BURBANK-GLENDALE-PAS
2018-07-23	15.0	BURBANK-GLENDALE-PAS
2018-07-25	15.0	BURBANK-GLENDALE-PAS
2018-07-27	15.9	BURBANK-GLENDALE-PAS
2018-07-31	19.0	BURBANK-GLENDALE-PAS
2018-08-11	17.1	BURBANK-GLENDALE-PAS
2018-08-12	15.9	BURBANK-GLENDALE-PAS
2018-08-21	21.0	BURBANK-GLENDALE-PAS
2018-08-26	15.0	BURBANK-GLENDALE-PAS
2018-08-27	15.0	BURBANK-GLENDALE-PAS
2018-09-10	15.0	BURBANK-GLENDALE-PAS
2018-09-11	17.1	BURBANK-GLENDALE-PAS
2018-09-27	15.9	BURBANK-GLENDALE-PAS
2018-10-13	20.0	BURBANK-GLENDALE-PAS
2018-10-15	41.0	BURBANK-GLENDALE-PAS
2018-10-16	20.0	BURBANK-GLENDALE-PAS
2018-10-20	22.0	BURBANK-GLENDALE-PAS
2018-11-08	26.0	BURBANK-GLENDALE-PAS
2018-11-09	29.9	BURBANK-GLENDALE-PAS
2018-11-29	21.0	BURBANK-GLENDALE-PAS
2018-11-30	27.0	BURBANK-GLENDALE-PAS
2018-12-02	19.0	BURBANK-GLENDALE-PAS
2018-12-04	14.0	BURBANK-GLENDALE-PAS
2018-12-05	21.0	BURBANK-GLENDALE-PAS
2018-12-06	17.1	BURBANK-GLENDALE-PAS
2018-12-25	22.9	BURBANK-GLENDALE-PAS
2018-12-26	20.0	BURBANK-GLENDALE-PAS
2018-12-27	31.1	BURBANK-GLENDALE-PAS
2018-12-28	27.0	BURBANK-GLENDALE-PAS
2018-03-26	25.1	BURBANK-GLENDALE-PAS
2019-01-01	29.9	BURBANK-GLENDALE-PAS
2019-01-06	20.0	BURBANK-GLENDALE-PAS
2019-01-08	15.0	BURBANK-GLENDALE-PAS
2019-01-14	19.0	BURBANK-GLENDALE-PAS
2019-01-16	26.0	BURBANK-GLENDALE-PAS
2019-01-17	20.0	BURBANK-GLENDALE-PAS
2019-01-21	32.1	BURBANK-GLENDALE-PAS
2019-01-22	27.0	BURBANK-GLENDALE-PAS
2019-01-23	17.1	BURBANK-GLENDALE-PAS
2019-01-26	15.0	BURBANK-GLENDALE-PAS
2019-01-31	22.9	BURBANK-GLENDALE-PAS
2019-02-02	33.0	BURBANK-GLENDALE-PAS
2019-02-03	19.0	BURBANK-GLENDALE-PAS
2019-02-04	22.0	BURBANK-GLENDALE-PAS
2019-02-05	21.0	BURBANK-GLENDALE-PAS
2019-02-06	18.1	BURBANK-GLENDALE-PAS
2019-02-10	18.1	BURBANK-GLENDALE-PAS
2019-02-11	21.0	BURBANK-GLENDALE-PAS
2019-02-13	28.9	BURBANK-GLENDALE-PAS
2019-02-14	25.1	BURBANK-GLENDALE-PAS
2019-02-15	22.0	BURBANK-GLENDALE-PAS
2019-02-16	15.9	BURBANK-GLENDALE-PAS
2019-02-17	17.1	BURBANK-GLENDALE-PAS
2019-02-18	22.9	BURBANK-GLENDALE-PAS
2019-02-19	15.9	BURBANK-GLENDALE-PAS
2019-02-20	19.0	BURBANK-GLENDALE-PAS
2019-02-21	21.0	BURBANK-GLENDALE-PAS
2019-02-22	18.1	BURBANK-GLENDALE-PAS
2019-02-23	20.0	BURBANK-GLENDALE-PAS
2019-02-24	17.1	BURBANK-GLENDALE-PAS
2019-03-02	22.0	BURBANK-GLENDALE-PAS
2019-03-03	15.9	BURBANK-GLENDALE-PAS
2019-03-05	15.9	BURBANK-GLENDALE-PAS
2019-03-06	27.0	BURBANK-GLENDALE-PAS
2019-03-07	18.1	BURBANK-GLENDALE-PAS
2019-03-09	15.0	BURBANK-GLENDALE-PAS
2019-03-10	14.0	BURBANK-GLENDALE-PAS
2019-03-11	24.1	BURBANK-GLENDALE-PAS
2019-03-12	22.0	BURBANK-GLENDALE-PAS
2019-03-13	29.9	BURBANK-GLENDALE-PAS
2019-03-15	24.1	BURBANK-GLENDALE-PAS
2019-03-16	24.1	BURBANK-GLENDALE-PAS
2019-03-20	15.0	BURBANK-GLENDALE-PAS
2019-04-01	17.1	BURBANK-GLENDALE-PAS
2019-04-02	18.1	BURBANK-GLENDALE-PAS
2019-04-03	15.0	BURBANK-GLENDALE-PAS
2019-04-04	17.1	BURBANK-GLENDALE-PAS
2019-04-05	19.0	BURBANK-GLENDALE-PAS
2019-04-09	35.0	BURBANK-GLENDALE-PAS
2019-04-10	34.0	BURBANK-GLENDALE-PAS
2019-04-11	22.0	BURBANK-GLENDALE-PAS
2019-04-12	28.0	BURBANK-GLENDALE-PAS
2019-04-13	17.1	BURBANK-GLENDALE-PAS
2019-04-14	18.1	BURBANK-GLENDALE-PAS
2019-04-15	15.0	BURBANK-GLENDALE-PAS
2019-04-24	15.0	BURBANK-GLENDALE-PAS
2019-04-30	15.9	BURBANK-GLENDALE-PAS
2019-05-04	17.1	BURBANK-GLENDALE-PAS
2019-05-05	15.9	BURBANK-GLENDALE-PAS
2019-05-16	22.0	BURBANK-GLENDALE-PAS
2019-05-17	17.1	BURBANK-GLENDALE-PAS
2019-05-20	18.1	BURBANK-GLENDALE-PAS
2019-05-21	17.1	BURBANK-GLENDALE-PAS
2019-05-22	19.0	BURBANK-GLENDALE-PAS
2019-05-23	20.0	BURBANK-GLENDALE-PAS
2019-05-25	15.9	BURBANK-GLENDALE-PAS
2019-05-27	15.9	BURBANK-GLENDALE-PAS
